iddesa,pop2020
9428040001,875
9428040002,161
9428040003,325
9428040004,386
9428040005,645
9428040006,607
9428040007,780
9428050001,2000
9428050002,3932
9428050004,153
9428050005,181
9428050006,275
9428050011,457
9428050017,259
9428050018,229
9428051001,181
9428051002,131
9428051003,298
9428060001,589
9428060002,481
9428060003,547
9428060004,314
9428060005,271
9428060006,440
9428060007,834
9428070001,561
9428070002,893
9428070003,1549
9428070004,354
9428070005,718
9428070006,689
9428080003,476
9428080006,581
9428080007,511
9428080008,1582
9428080009,272
9428080010,375
9428080011,365
9428080014,151
9428080015,427
9429010002,840
9429010004,686
9429010021,787
9429010022,589
9429010023,174
9429011001,185
9429011002,167
9429011003,502
9429011004,410
9429011005,132
9429011006,475
9429011007,597
9429011008,452
9429012001,173
9429012002,281
9429012003,126
9429012004,488
9429012005,318
9429013001,345
9429013002,439
9429013003,443
9429013004,241
9429013005,3795
9429020002,230
9429020008,285
9429020009,459
9429020010,242
9429020011,259
9429020012,250
9429020013,87
9429020014,339
9429020025,367
9429021001,432
9429021002,401
9429021003,502
9429021004,400
9429021005,345
9429021006,192
9429021007,528
9429021008,389
9429021009,527
9429022001,399
9429022002,544
9429022003,353
9429022004,419
9429022005,472
9429022006,527
9429023001,407
9429023002,577
9429023003,571
9429023004,776
9429023005,1713
9429030001,1008
9429030005,1499
9429030006,1013
9429031001,676
9429031002,452
9429031003,476
9429031004,557
9429032001,493
9429032002,545
9429032003,516
9429032004,605
9429033001,563
9429033002,597
9429033003,51
9429033004,181
9429034001,510
9429034002,170
9429034003,232
9429034004,282
9429034005,242
9429034006,478
9429034007,328
9429034008,255
9429034009,202
9429034010,271
9429034011,359
9429034012,342
9429034013,81
9429034014,809
9429040002,378
9429040010,451
9429040011,116
9429040012,149
9429040013,307
9429040014,286
9429040015,282
9429040016,198
9429040017,178
9429040018,364
9429041001,462
9429041002,190
9429041003,507
9429041004,477
9429041005,552
9429041006,721
9429042001,549
9429042002,462
9429042003,519
9429042004,501
9429042005,467
9429043001,323
9429043002,269
9429043003,310
9429043004,301
9429043005,276
9429043006,228
9429043007,223
9429043008,290
9429043009,312
9429043010,238
9429043011,368
9429043012,336
9429043013,439
9429050002,206
9429050018,75
9429050019,289
9429050020,202
9429050021,253
9429050022,360
9429050023,321
9429050024,386
9429050025,168
9429050026,228
9429050027,156
9429050028,318
9429050034,266
9429050035,137
9429050036,197
9429050037,194
9429050038,189
9429050039,374
9429051001,265
9429051002,249
9429051003,306
9429051004,145
9429051005,292
9429051006,299
9429051007,209
9429051008,237
9429051009,320
9429051010,234
9429051011,239
9429051012,337
9429051013,168
9429051014,433
9429051015,334
9429051016,265
9429051017,289
9429051018,163
9429051019,220
9429051020,533
9429052001,191
9429052002,379
9429052003,365
9429052004,443
9429052005,373
9429052006,251
9429052007,179
9429052008,204
9429052009,243
9429052010,161
9429052011,295
9429052012,330
9429052013,344
9429052014,320
9429060002,915
9429060003,152
9429060010,240
9429060011,239
9429060012,161
9429060013,256
9429060014,497
9429060015,264
9429060034,591
9429060035,539
9429060036,394
9429060037,1243
9429061001,531
9429061002,355
9429061003,427
9429061004,510
9429061005,472
9429061006,324
9429062001,272
9429062002,369
9429062003,326
9429062004,413
9429062005,392
9429062006,216
9429062007,390
9429062008,410
9429062009,533
9429062010,724
9429063001,877
9429063002,325
9429063003,287
9429063004,461
9429063005,392
9429063006,448
9429063007,334
9429063008,1489
9429070002,797
9429070008,423
9429070009,804
9429070010,554
9429070011,563
9429070012,1602
9429071001,923
9429071002,415
9429071003,587
9429071004,566
9429071005,518
9429071006,514
9429072001,107
9429072002,410
9429072003,445
9429072004,299
9429072005,455
9429072006,816
9429073001,297
9429073002,311
9429073003,374
9429073004,418
9429073005,587
9429074001,747
9429074002,501
9429074003,631
9429074004,643
9429074005,340
9429074006,369
9429074007,766
9429080001,793
9429080002,354
9429080005,339
9429080006,699
9429080008,576
9429080009,732
9429080010,442
9429081001,240
9429081002,641
9429081003,397
9429081004,192
9429082001,285
9429082002,747
9429082003,726
9429082004,841
9430010003,484
9430010017,377
9430010024,414
9430010025,413
9430010026,346
9430010027,364
9430010028,352
9430010029,462
9430011002,377
9430011003,309
9430011004,512
9430011007,493
9430011008,356
9430011009,257
9430011010,523
9430011011,815
9430011012,599
9430011013,360
9430011014,468
9430011015,340
9430012001,144
9430012002,150
9430012003,128
9430012004,928
9430012005,410
9430012006,658
9430012007,534
9430012008,374
9430012009,239
9430012010,541
9430013001,496
9430013002,552
9430013003,451
9430013004,291
9430013005,295
9430013006,359
9430013007,374
9430013008,429
9430013009,477
9430014001,548
9430014002,464
9430014003,516
9430014004,403
9430014005,429
9430014006,783
9430014007,496
9430014008,467
9430014009,290
9430015001,365
9430015002,156
9430015003,388
9430015004,445
9430015005,415
9430015006,398
9430015007,388
9430015008,965
9430020008,870
9430020009,783
9430020010,623
9430020011,625
9430020028,663
9430020029,685
9430020030,641
9430020031,501
9430021001,784
9430021002,490
9430021003,889
9430021004,786
9430021005,401
9430021006,355
9430021007,521
9430021008,175
9430021009,215
9430021010,252
9430021011,345
9430021012,426
9430021013,771
9430022001,769
9430022002,1021
9430022003,626
9430022005,455
9430022006,470
9430022007,544
9430022008,528
9430022009,469
9430023002,485
9430023003,429
9430023004,520
9430023005,333
9430023006,330
9430023007,404
9430023008,354
9430023009,204
9430023010,403
9430023011,386
9430023012,621
9430024001,550
9430024002,396
9430024004,447
9430024005,498
9430024006,436
9430024007,335
9430024008,364
9430024009,564
9430024010,315
9430024011,406
9430030007,3528
9430030008,560
9430030014,821
9430030015,316
9430030016,705
9430030021,526
9430030022,333
9430030023,365
9430030024,488
9430030025,2321
9430030026,1133
9430031001,1352
9430031002,552
9430031003,401
9430031004,416
9430031005,336
9430031006,425
9430031007,522
9430031008,687
9430032001,447
9430032002,544
9430032003,438
9430032004,497
9430032005,412
9430032006,596
9430032007,565
9430032008,494
9430032009,996
9430033001,620
9430033002,486
9430033003,609
9430033004,393
9430033005,403
9430033006,377
9430033007,488
9430034001,735
9430034002,716
9430034003,462
9430034004,496
9430034005,515
9430034006,646
9430034007,349
9430035001,304
9430035002,522
9430035003,242
9430035004,515
9430035005,854
9430035006,680
9430035007,832
9430035008,402
9430035009,381
9430035010,300
9430036001,379
9430036002,801
9430036003,643
9430036004,442
9430036005,518
9430036006,721
9430036007,550
9430036008,451
9430036009,196
9430037001,447
9430037002,252
9430037003,305
9430037004,271
9430037005,257
9430037006,432
9430037007,408
9430037008,91
9430037009,354
9430037010,300
9430037011,620
9430040001,680
9430040004,418
9430040006,394
9430040007,298
9430040013,368
9430040014,441
9430040015,285
9430040016,397
9430040017,388
9430040018,477
9430041001,741
9430041002,759
9430041003,696
9430041004,392
9430041005,390
9430041006,342
9430041007,440
9430041008,974
9430042001,952
9430042002,1618
9430042003,899
9430042004,1286
9430042005,1737
9430042006,546
9430042007,543
9430042008,447
9430042009,571
9430043001,716
9430043002,404
9430043003,546
9430043004,414
9430043005,565
9430043006,596
9430043007,371
9430043008,422
9430043009,471
9430044001,577
9430044002,832
9430044003,908
9430044004,468
9430044005,1026
9430044006,450
9430044007,476
9430050003,888
9430050004,917
9430050006,455
9430050010,222
9430050011,282
9430050012,401
9430050013,264
9430050014,468
9430051001,489
9430051002,570
9430051003,397
9430051004,407
9430051005,521
9430051006,547
9430051007,590
9430051008,411
9430051009,488
9430051010,403
9430051011,613
9430060003,522
9430060004,890
9430060005,467
9430060006,451
9430060007,1679
9430060008,416
9430060009,396
9430060010,745
9430061001,581
9430061002,902
9430061003,1738
9430061004,945
9430061005,1495
9430061006,484
9430061007,1182
9430061008,784
9430070006,736
9430070007,1004
9430070008,550
9430070009,363
9430070010,449
9430070011,394
9430070012,510
9430070013,349
9430070014,687
9430071001,688
9430071002,692
9430071003,700
9430071004,403
9430071005,655
9430071006,492
9430071007,436
9430071008,462
9430071009,697
9430080003,627
9430080004,464
9430080009,302
9430080010,355
9430080011,302
9430080012,443
9430080013,347
9430080014,419
9430081001,798
9430081002,407
9430081003,310
9430081004,373
9430081005,466
9430081006,309
9430081007,463
9430081008,416
9430081009,365
9430081010,1024
9430082001,613
9430082002,1009
9430082003,546
9430082004,519
9430082005,1582
9430082006,710
9430082007,487
9430082008,1037
9430082009,530
9430090003,648
9430090004,1093
9430090005,368
9430090006,826
9430090007,749
9430090008,494
9430090009,470
9430090010,783
9430091001,1252
9430091002,688
9430091003,548
9430091004,464
9430091005,567
9430091006,426
9430091007,488
9430091008,791
9430092001,600
9430092002,535
9430092003,299
9430092004,301
9430092005,329
9430092006,406
9430092007,337
9430092008,478
9430093001,524
9430093002,420
9430093003,429
9430093004,764
9430093005,470
9430093006,292
9430093007,561
9430100005,809
9430100006,601
9430100007,476
9430100009,902
9430100010,431
9430100011,746
9430100012,355
9430100013,344
9430100014,396
9430100015,395
9430100016,457
9430100017,464
9430100018,591
9430101001,640
9430101002,577
9430101003,515
9430101004,476
9430101005,495
9430101006,469
9430101007,488
9430101008,501
9430101009,438
9430101010,895
9431010001,899
9431010002,949
9431010003,1302
9431010004,1970
9431010005,827
9431010006,482
9431010007,678
9431010008,550
9431010009,859
9431010010,1521
9431010011,367
9431010012,372
9431010013,1447
9431010014,386
9431010015,868
9431020001,1862
9431020002,2803
9431020003,2772
9431020004,4479
9431020005,1071
9431020006,667
9431030001,726
9431030002,676
9431030003,526
9431030004,485
9431030005,1356
9431030006,665
9431030007,532
9431030008,368
9431030009,326
9431030010,591
9431030011,1287
9431030012,735
9431030013,1633
9431030014,996
9431030015,487
9431030016,742
9431030017,399
9431030018,300
9431030019,341
9431040001,342
9431040002,459
9431040003,406
9431040004,306
9431040005,248
9431040006,466
9431040007,1190
9431040008,524
9431040009,401
9431040010,558
9431040011,369
9431040012,780
9431040013,1303
9431040014,880
9431040015,221
9431050001,407
9431050002,302
9431050003,326
9431050004,474
9432010001,428
9432010002,482
9432010003,509
9432010004,294
9432010005,365
9432010006,264
9432010007,446
9432010008,286
9432010009,331
9432010010,326
9432010011,244
9432010013,267
9432010014,282
9432010015,302
9432010016,344
9432010017,393
9432010018,255
9432010019,343
9432010020,390
9432010021,349
9432010022,351
9432010023,359
9432010025,456
9432010026,376
9432010027,451
9432010028,491
9432010029,350
9432010030,432
9432010031,522
9432010032,521
9432010033,366
9432010034,368
9432010035,597
9432010036,833
9432010037,491
9432010038,491
9432010039,515
9432010040,379
9432010041,451
9432010042,340
9432010043,372
9432010044,397
9432010045,381
9432010046,347
9432010047,575
9432010048,455
9432010049,473
9432010050,427
9432010051,413
9432010052,274
9432010053,327
9432010054,283
9432010055,455
9432010056,362
9432010057,424
9432010058,425
9432010059,364
9432010060,346
9432010061,369
9432010062,624
9432020001,422
9432020002,459
9432020003,399
9432020004,302
9432020005,289
9432020006,357
9432020007,176
9432020008,252
9432020009,322
9432020010,303
9432020011,310
9432020012,329
9432020013,270
9432020014,530
9432020016,228
9432020017,294
9432020018,256
9432020019,272
9432020020,294
9432020021,270
9432020022,314
9432020023,311
9432020024,312
9432020025,312
9432020026,398
9432020029,329
9432020030,230
9432020031,363
9432020032,253
9432020033,363
9432020034,262
9432020035,288
9432020036,305
9432020037,237
9432020038,270
9432020039,260
9432020040,222
9432020041,405
9432020042,289
9432020043,429
9432020044,251
9432020045,336
9432020046,36
9432020047,305
9432020048,2
9432020049,239
9432020050,275
9432020051,334
9432020052,472
9432020053,686
9432020054,367
9432030001,412
9432030002,363
9432030003,351
9432030004,374
9432030005,397
9432030006,389
9432030007,523
9432030008,526
9432030009,296
9432030010,255
9432030011,396
9432030012,303
9432030013,362
9432030014,294
9432030015,313
9432030016,339
9432030017,317
9432030018,343
9432030019,295
9432030021,295
9432030022,286
9432030023,241
9432030024,334
9432030025,316
9432030026,330
9432030027,346
9432030028,300
9432030029,307
9432030030,230
9432030031,431
9432030032,266
9432030033,178
9432030034,279
9432030035,356
9432030036,321
9432030037,343
9432030038,336
9432030039,332
9432030040,308
9432030041,275
9432030042,225
9432030044,377
9432030045,319
9432030046,230
9432030048,235
9432030049,237
9432030050,330
9432030051,259
9432030052,249
9432030054,287
9432030055,354
9432030056,281
9432030057,234
9432030058,318
9432030059,295
9432030062,721
9432030063,287
9432030064,237
9432030065,267
9432030066,274
9432030067,449
9432030068,324
9432030069,307
9432030070,275
9432030071,290
9432030073,268
9432030074,372
9432030075,363
9432030076,343
9432030077,331
9432030078,370
9432030079,267
9432030080,277
9432030083,247
9432030084,338
9432030085,326
9432030086,241
9432030087,450
9432030088,278
9432030090,298
9432030091,260
9432030093,297
9432030094,417
9432030096,344
9432030097,301
9432030098,330
9432030099,397
9432030100,368
9432030101,640
9432030102,370
9432030104,336
9432030105,322
9432030108,269
9432030109,260
9432030110,325
9432030111,308
9432030112,256
9432030113,236
9432030114,224
9432030116,291
9432030117,351
9432030118,228
9432030119,275
9432030120,271
9432030121,232
9432030122,510
9432040001,575
9432040002,325
9432040003,485
9432040004,418
9432040005,507
9432040006,465
9432040007,368
9432040008,448
9432040010,269
9432040011,383
9432040014,1640
9432040015,297
9432040017,338
9432040018,298
9432040019,350
9432040020,303
9432040021,267
9432040022,228
9432040023,334
9432040024,267
9432040025,319
9432040026,269
9432040027,306
9432040028,298
9432040029,264
9432040031,264
9432040033,308
9432040034,167
9432040035,266
9432040036,234
9432040037,456
9432040039,316
9432040040,358
9432040041,379
9432040046,267
9432040047,268
9432040048,350
9432040049,482
9432040051,330
9432040052,261
9432040053,307
9432040054,593
9432050001,405
9432050002,280
9432050003,284
9432050004,347
9432050005,306
9432050006,261
9432050007,296
9432050008,369
9432050009,272
9432050010,406
9432050011,273
9432050012,309
9432050013,404
9432050014,282
9432050015,443
9432050016,431
9432050017,313
9432050019,338
9432050020,241
9432050021,262
9432050022,359
9432050023,271
9432050024,247
9432050026,279
9432050027,321
9432050028,540
9432050029,440
9432050030,321
9432050031,210
9432050032,293
9432050033,248
9432050034,262
9432050035,397
9432050037,351
9432050038,444
9432050039,339
9432050040,22
9433010003,400
9433010004,61
9433010005,104
9433010006,20
9433010007,79
9433010008,505
9433010021,672
9433011001,470
9433011002,572
9433011003,595
9433011004,701
9433011005,547
9433011006,483
9433011007,71
9433012001,56
9433012002,121
9433012003,110
9433012004,86
9433012005,100
9433012006,166
9433020003,1713
9433020004,90
9433020005,205
9433020009,1921
9433020010,174
9433020012,96
9433020013,185
9433020014,54
